time_s,radius_cm,temperature_degC,C_kgkg_dry,D_m2_s,H_log,M_log,D_over_D0,T_rate_K_s,C_rate_kgkg_s,H_rate_s-1,M_rate_s-1,lnD_rate_s-1,lnD_rate_step_error_s-1,net_sign_certified,rate_interpretable
130,0,28.000115926189736,2.5499999999999998,5.6417081372749576e-09,4.9212608912259023e-06,0,1.0000049212729998,7.0194375574317291e-06,0,2.9798676483049119e-07,0,2.9798676483049119e-07,9.496644254566198e-13,1,1
131,0,28.000123114203991,2.5499999999999998,5.6417098588036315e-09,5.2264040088572869e-06,0,1.000005226417666,7.358459627996675e-06,0,3.1237879902311651e-07,0,3.1237879902311651e-07,9.9475410835658156e-13,1,1
132,0,28.000130646877675,2.5499999999999998,5.6417116628786802e-09,5.546178476526463e-06,0,1.0000055461938548,7.7087879356933318e-06,0,3.2725079956245826e-07,0,3.2725079956245826e-07,1.0396728566725952e-12,1,1
133,0,28.000138535611381,2.5499999999999998,5.641713552230614e-09,5.8810682618303314e-06,0,1.0000058810855554,8.0706109955031008e-06,0,3.4261076902079837e-07,0,3.4261076902079837e-07,1.0845840571838949e-12,1,1
134,0,28.000146791993629,2.5499999999999998,5.6417155296349577e-09,6.2315653200735108e-06,0,1.0000062315847351,8.444116147347339e-06,0,3.5846666007359241e-07,0,3.5846666007359241e-07,1.1297114233091306e-12,1,1
135,0,28.000155427799672,2.5499999999999998,5.6417175979119417e-09,6.5981695208027977e-06,0,1.0000065981912862,8.8294895054611792e-06,0,3.7482637334965541e-07,0,3.7482637334965541e-07,1.1745874172665546e-12,1,1
136,0,28.000164454990241,2.5499999999999998,5.6417197599262916e-09,6.9813886177530829e-06,0,1.0000069814129875,9.2269158879313782e-06,0,3.9169775443925953e-07,0,3.9169775443925953e-07,1.2195991398363863e-12,1,1
137,0,28.000173885710211,2.5499999999999998,5.6417220185867658e-09,7.3817381770514834e-06,0,1.0000073817654223,9.6365787850179637e-06,0,4.0908859254865108e-07,0,4.0908859254865108e-07,1.2651588275015545e-12,1,1
138,0,28.000183732287283,2.5499999999999998,5.6417243768459681e-09,7.7997415287968733e-06,0,1.0000077997719463,1.0058660342870949e-05,0,4.270066198080936e-07,0,4.270066198080936e-07,1.3099317359081713e-12,1,1
139,0,28.00019400723059,2.5499999999999998,5.6417268376999367e-09,8.23592970027303e-06,0,1.0000082359636138,1.0493341226454806e-05,0,4.4545950545206585e-07,0,4.4545950545206585e-07,1.3548805893633171e-12,1,1
140,0,28.000204723229157,2.5499999999999998,5.6417294041878425e-09,8.6908413591798087e-06,0,1.0000086908791239,1.0940800622509054e-05,0,4.6445485594420397e-07,0,4.6445485594420397e-07,1.4004075703864744e-12,1,1
141,0,28.000215893150482,2.5499999999999998,5.6417320793915444e-09,9.1650227451766167e-06,0,1.0000091650647434,1.1401216231554656e-05,0,4.8400021463720317e-07,0,4.8400021463720317e-07,1.44499443843532e-12,1,1
142,0,28.000227530038952,2.5499999999999998,5.6417348664353393e-09,9.6590276114439169e-06,0,1.0000096590742602,1.1874764105949488e-05,0,5.0410305489723186e-07,0,5.0410305489723186e-07,1.4898402005692466e-12,1,1
143,0,28.000239647114174,2.5499999999999998,5.6417377684854627e-09,1.0173417147878346e-05,0,1.0000101734688964,1.2361618703179051e-05,0,5.2477078236541873e-07,0,5.2477078236541873e-07,1.534153058806551e-12,1,1
144,0,28.000252257769422,2.5499999999999998,5.6417407887497715e-09,1.0708759912636187e-05,0,1.0000107088172516,1.2861952782531697e-05,0,5.4601073057073758e-07,0,5.4601073057073758e-07,1.577593671313893e-12,1,1
145,0,28.0002653755698,2.5499999999999998,5.6417439304772856e-09,1.126563176534652e-05,0,1.0000112656952218,1.3375937336116788e-05,0,5.678301580007903e-07,0,5.678301580007903e-07,1.6214339401178919e-12,1,1
146,0,28.000279014250566,2.5499999999999998,5.6417471969577718e-09,1.1844615778618638e-05,0,1.000011844685925,1.3903741617582455e-05,0,5.9023624932007911e-07,0,5.9023624932007911e-07,1.66429387564687e-12,1,1
147,0,28.000293187715297,2.5499999999999998,5.6417505915213649e-09,1.2446302179603547e-05,0,1.0000124463796347,1.4445532996158285e-05,0,6.1323610917302323e-07,0,6.1323610917302323e-07,1.7072065838695608e-12,1,1
148,0,28.000307910033985,2.5499999999999998,5.6417541175380367e-09,1.3071288258162048e-05,0,1.0000130713736859,1.5001476974418892e-05,0,6.3683676293717497e-07,0,6.3683676293717497e-07,1.7500840865442276e-12,1,1
149,0,28.000323195441201,2.5499999999999998,5.6417577784171818e-09,1.3720178280041823e-05,0,1.0000137202724011,1.5571737156605536e-05,0,6.6104515537753138e-07,0,6.6104515537753138e-07,1.7911944854732891e-12,1,1
150,0,28.000339058334106,2.5499999999999998,5.6417615776072053e-09,1.439358343010861e-05,0,1.0000143936870174,1.6156475094083096e-05,0,6.8586814408502477e-07,0,6.8586814408502477e-07,1.8322244326836247e-12,1,1
151,0,28.000355513270382,2.5499999999999998,5.6417655185948885e-09,1.5092121688790525e-05,0,1.0000150922355742,1.6755850358170694e-05,0,7.1131250256738132e-07,0,7.1131250256738132e-07,1.8729326181235616e-12,1,1
152,0,28.000372574966303,2.5499999999999998,5.6417696049050821e-09,1.5816417780318247e-05,0,1.0000158165428592,1.737002041934943e-05,0,7.3738491512035612e-07,0,7.3738491512035612e-07,1.913469859291611e-12,1,1
153,0,28.000390258294477,2.5499999999999998,5.6417738401000841e-09,1.6567103062526713e-05,0,1.0000165672402972,1.7999140602853455e-05,0,7.6409197494155443e-07,0,7.6409197494155443e-07,1.9554323164026446e-12,1,1
154,0,28.000408578281835,2.5499999999999998,5.64177822777915e-09,1.7344815441701876e-05,0,1.000017344965864,1.8643364136039509e-05,0,7.9144018614037754e-07,0,7.9144018614037754e-07,1.9978019644860382e-12,1,1
155,0,28.000427550107407,2.5499999999999998,5.6417827715780009e-09,1.8150199282418455e-05,0,1.0000181503639991,1.9302842029963095e-05,0,8.1943595870976494e-07,0,8.1943595870976494e-07,2.0389499655369689e-12,1,1
156,0,28.000447189100111,2.5499999999999998,5.6417874751682599e-09,1.8983905310698997e-05,0,1.0000189840855054,1.9977722955329586e-05,0,8.4808560325913221e-07,0,8.4808560325913221e-07,2.0809249337481499e-12,1,1
157,0,28.000467510736325,2.5499999999999998,5.6417923422569246e-09,1.984659051216392e-05,0,1.0000198467874564,2.0668153279797725e-05,0,8.7739533259696041e-07,0,8.7739533259696041e-07,2.1255266323380503e-12,1,1
158,0,28.000488530637714,2.5499999999999998,5.6417973765857719e-09,2.0738918038529924e-05,0,1.00002073913309,2.1374277146139299e-05,0,9.073712650477799e-07,0,9.073712650477799e-07,2.1697638313690444e-12,1,1
159,0,28.000510264568874,2.5499999999999998,5.6418025819308633e-09,2.166155710909938e-05,0,1.0000216617917215,2.2096236200456566e-05,0,9.3801941291354734e-07,0,9.3801941291354734e-07,2.2137421031218538e-12,1,1
160,0,28.000532728434749,2.5499999999999998,5.6418079621018618e-09,2.2615182897222676e-05,0,1.0000226154386214,2.2834169561095997e-05,0,9.6934568115295296e-07,0,9.6934568115295296e-07,2.2617748463074616e-12,1,1
161,0,28.000555938278197,2.5499999999999998,5.6418135209415449e-09,2.3600476438466293e-05,0,1.0000236007549306,2.3588213944473559e-05,0,1.001355872721849e-06,0,1.001355872721849e-06,2.3126957311799705e-12,1,1
162,0,28.000579910277565,2.5499999999999998,5.6418192623251214e-09,2.4618124510396473e-05,0,1.0000246184275383,2.4358503563822371e-05,0,1.0340556842738749e-06,0,1.0340556842738749e-06,2.3641922107272808e-12,1,1
163,0,28.000604660744074,2.5499999999999998,5.6418251901596624e-09,2.5668819535738276e-05,0,1.0000256691489811,2.514516985977859e-05,0,1.0674506947223508e-06,0,1.0674506947223508e-06,2.4202685042467708e-12,1,1
164,0,28.000630206118998,2.5499999999999998,5.6418313083834136e-09,2.6753259450471543e-05,0,1.0000267536173213,2.5948341757064952e-05,0,1.1015463761358173e-06,0,1.1015463761358173e-06,2.4769103345600882e-12,1,1
165,0,28.000656562971344,2.5499999999999998,5.6418376209652612e-09,2.7872147622017007e-05,0,1.000027872536053,2.6768145396260934e-05,0,1.1363480823501867e-06,0,1.1363480823501867e-06,2.5346028306821687e-12,1,1
166,0,28.000683747994639,2.5499999999999998,5.6418441319039154e-09,2.902619269395685e-05,0,1.000029026613956,2.7604704041728212e-05,0,1.1718610450589632e-06,0,1.1718610450589632e-06,2.5951281577690901e-12,1,1
167,0,28.000711778004444,2.5499999999999998,5.6418508452273926e-09,3.0216108494202781e-05,0,1.0000302165650048,2.8458138250364581e-05,0,1.2080903809760115e-06,0,1.2080903809760115e-06,2.6545499631325486e-12,1,1
168,0,28.000740669935301,2.5499999999999998,5.6418577649921948e-09,3.1442613901422334e-05,0,1.0000314431082233,2.9328565411527546e-05,0,1.2450410723035322e-06,0,1.2450410723035322e-06,2.7182625013464756e-12,1,1
169,0,28.000770440837631,2.5499999999999998,5.6418648952826453e-09,3.2706432706456137e-05,0,1.0000327069675665,3.0216100197044678e-05,0,1.2827179858345855e-06,0,1.2827179858345855e-06,2.7807458331824018e-12,1,1
170,0,28.000801107875194,2.5499999999999998,5.6418722402102256e-09,3.4008293515476982e-05,0,1.0000340088718034,3.1120854012615475e-05,0,1.3211258496631849e-06,0,1.3211258496631849e-06,2.8432467185056105e-12,1,1
171,0,28.000832688321228,2.5499999999999998,5.6418798039126908e-09,3.5348929579683344e-05,0,1.0000353495543597,3.2042935058503495e-05,0,1.3602692557596872e-06,0,1.3602692557596872e-06,1.4439845750930107e-11,1,1
172,0,28.000865199555932,2.5499999999999998,5.6418875905534525e-09,3.6729078688440414e-05,0,1.0000367297532096,3.2982448529376519e-05,0,1.400152668453202e-06,0,1.400152668453202e-06,1.4775434942651834e-11,1,1
173,0,28.00089865906283,2.5499999999999998,5.6418956043206935e-09,3.8149483017340009e-05,0,1.0000381502107172,3.3939496182355811e-05,0,1.4407804060935687e-06,0,1.4407804060935687e-06,1.5121239286919428e-11,1,1
174,0,28.000933084425657,2.5499999999999998,5.6419038494266688e-09,3.9610888992957193e-05,0,1.0000396116735137,3.4914176506658137e-05,0,1.4821566482518187e-06,0,1.4821566482518187e-06,1.5475129724280075e-11,1,1
175,0,28.000968493324844,2.5499999999999998,5.6419123301068211e-09,4.1114047147588866e-05,0,1.0000411148923405,3.5906584410957024e-05,0,1.5242854224471383e-06,0,1.5242854224471383e-06,1.5835610631082875e-11,1,1
176,0,28.001004903533964,2.5499999999999998,5.6419210506189617e-09,4.2659711967313677e-05,0,1.0000426606219042,3.6916811381478475e-05,0,1.5671706108571888e-06,0,1.5671706108571888e-06,1.6204723060904454e-11,1,1
177,0,28.001042332916352,2.5499999999999998,5.6419300152424309e-09,4.424864174339127e-05,0,1.0000442496207265,3.7944945182980895e-05,0,1.6108159376232172e-06,0,1.6108159376232172e-06,1.6585056032840292e-11,1,1
178,0,28.001080799421143,2.5499999999999998,5.6419392282771599e-09,4.5881598403625483e-05,0,1.0000458826509799,3.8991070028693287e-05,0,1.6552249760631271e-06,0,1.6552249760631271e-06,1.6973314165420853e-11,1,1
179,0,28.001120321080077,2.5499999999999998,5.641948694042945e-09,4.7559347395487346e-05,0,1.0000475604783574,4.0055267238159331e-05,0,1.700401176596807e-06,0,1.700401176596807e-06,1.7329651436597112e-11,1,1
180,0,28.001160916003414,2.5499999999999998,5.6419584168784253e-09,4.9282657482415185e-05,0,1.0000492838718922,4.1137618741989457e-05,0,1.7463480155265666e-06,0,1.7463480155265666e-06,2.1910118749006056e-11,1,1
181,0,28.00120260237895,2.5499999999999998,5.6419684011408574e-09,5.1052300728787574e-05,0,1.0000510536039173,4.2238176902150315e-05,0,1.7930677138663105e-06,0,1.7930677138663105e-06,2.2175981311251981e-11,1,1
182,0,28.001245398455481,2.5499999999999998,5.6419786512021854e-09,5.2869051776955646e-05,0,1.0000528704493696,4.3357030653131304e-05,0,1.8405640451233633e-06,0,1.8405640451233633e-06,2.2217158227043116e-11,1,1
183,0,28.001289322558758,2.5499999999999998,5.6419891714528142e-09,5.4733688543496042e-05,0,1.0000547351864573,4.4494240179086361e-05,0,1.8888395622527629e-06,0,1.8888395622527629e-06,2.2172150343650117e-11,1,1
184,0,28.001334393074046,2.5499999999999998,5.6419999662975005e-09,5.6646991462849794e-05,0,1.0000566485959332,4.5649864718851539e-05,0,1.937896778017518e-06,0,1.937896778017518e-06,2.2106794541825001e-11,1,1
185,0,28.001380628445322,2.5499999999999998,5.6420110401550754e-09,5.860974346227725e-05,0,1.0000586114610448,4.6823961317166152e-05,0,1.9877381119751496e-06,0,1.9877381119751496e-06,2.2012159940376527e-11,1,1
186,0,28.001428047171363,2.5499999999999998,5.6420223974576272e-09,6.0622729794890945e-05,0,1.0000606245673893,4.8016582661070111e-05,0,2.0383657986289208e-06,0,2.0383657986289208e-06,2.1886019495292303e-11,1,1
187,0,28.001476667801484,2.5499999999999998,5.6420340426493359e-09,6.2686737854322078e-05,0,1.0000626887027069,4.9227777214907079e-05,0,2.0897818931580116e-06,0,2.0897818931580116e-06,2.1729964359657811e-11,1,1
188,0,28.001526508931409,2.5499999999999998,5.6420459801856171e-09,6.4802556999405021e-05,0,1.0000648046567298,5.0457589311510745e-05,0,2.14198827528761e-06,0,2.14198827528761e-06,2.1546214090561224e-11,1,1
189,0,28.001577589199115,2.5499999999999998,5.6420582145320642e-09,6.6970978388879859e-05,0,1.0000669732209939,5.1706059137994011e-05,0,2.1949866486847851e-06,0,2.1949866486847851e-06,2.1335756567705848e-11,1,1
190,0,28.001629927280678,2.5499999999999998,5.6420707501634819e-09,6.9192794792719524e-05,0,1.0000691951886682,5.2973222648115367e-05,0,2.2487785372374923e-06,0,2.2487785372374923e-06,3.6992059217277418e-12,1,1
191,0,28.001683541885981,2.5499999999999998,5.6420835915628036e-09,7.1468800408465948e-05,0,1.0000714713543624,5.4259111565831596e-05,0,2.3033652852045898e-06,0,2.3033652852045898e-06,3.6977291113138744e-12,1,1
192,0,28.001738451754559,2.5499999999999998,5.6420967432201775e-09,7.3799790694262929e-05,0,1.0000738025139644,5.5563753426450077e-05,0,2.358748058962013e-06,0,2.358748058962013e-06,3.6891764409214959e-12,1,1
193,0,28.001794675651368,2.5499999999999998,5.6421102096319174e-09,7.6186562186861956e-05,0,1.0000761894644561,5.6887171592319895e-05,0,2.4149278476681229e-06,0,2.4149278476681229e-06,3.6746664772732782e-12,1,1
194,0,28.001852232362655,2.5499999999999998,5.642123995299494e-09,7.86299123212977e-05,0,1.0000786330037326,5.8229385190955441e-05,0,2.4719054606362525e-06,0,2.4719054606362525e-06,3.6548678482725098e-12,1,1
195,0,28.001911140691643,2.5499999999999998,5.6421381047285461e-09,8.1130639250563512e-05,0,1.0000811339304279,5.9590409153524141e-05,0,2.5296815289678512e-06,0,2.5296815289678512e-06,3.6309569289464467e-12,1,1
196,0,28.001971419454467,2.5499999999999998,5.6421525424278968e-09,8.3689541675304943e-05,0,1.0000836930437411,6.0970254324980523e-05,0,2.5882565102271283e-06,0,2.5882565102271283e-06,3.6014909147129553e-12,1,1
197,0,28.002033087476022,2.5499999999999998,5.6421673129085196e-09,8.6307418660155899e-05,0,1.0000863111432514,6.2368927365182472e-05,0,2.6476306842426798e-06,0,2.6476306842426798e-06,3.5672590831542646e-12,1,1
198,0,28.002096163585787,2.5499999999999998,5.6421824206826036e-09,8.8985069466771503e-05,0,1.0000889890287545,6.3786430845702569e-05,0,2.7078041572166167e-06,0,2.7078041572166167e-06,3.5293171583481407e-12,1,1
199,0,28.002160666613818,2.5499999999999998,5.6421978702625587e-09,9.1723293375173265e-05,0,1.0000917275000847,6.5222763311112417e-05,0,2.7687768643255719e-06,0,2.7687768643255719e-06,3.486928659546506e-12,1,1
200,0,28.002226615386689,2.5499999999999998,5.6422136661600631e-09,9.4522889518451614e-05,0,1.0000945273569464,6.6677919280759085e-05,0,2.8305485697955424e-06,0,2.8305485697955424e-06,3.4402067020702356e-12,1,1
201,0,28.002294028723512,2.5499999999999998,5.6422298128850832e-09,9.7384656702441397e-05,0,1.0000973893987413,6.8151889291989662e-05,0,2.8931188687362992e-06,0,2.8931188687362992e-06,3.390365366618233e-12,1,1
202,0,28.002362925431964,2.5499999999999998,5.6422463149449857e-09,0.00010030939325378178,0,1.0001003144244094,6.9644660016798796e-05,0,2.9564871920926905e-06,0,2.9564871920926905e-06,3.3366380091756523e-12,1,1
203,0,28.002433324304508,2.5499999999999998,5.6422631768435326e-09,0.00010329789684126144,0,1.0001033032322524,7.1156214271894655e-05,0,3.0206528070714847e-06,0,3.0206528070714847e-06,3.2782328500249381e-12,1,1
204,0,28.002505244114463,2.5499999999999998,5.6422804030800602e-09,0.00010635096432387841,0,1.0001063566197874,7.2686531004192048e-05,0,3.0856148165250979e-06,0,3.0856148165250979e-06,3.2184251220511505e-12,1,1
205,0,28.002578703612244,2.5499999999999998,5.6422979981484952e-09,0.00010946939158220335,0,1.0001094753835726,7.4235585523811195e-05,0,3.15137216884222e-06,0,3.15137216884222e-06,3.1564255578364554e-12,1,1
206,0,28.002653721521796,2.5499999999999998,5.6423159665365406e-09,0.00011265397336810909,0,1.0001126603190629,7.5803349507926512e-05,0,3.2179236581108074e-06,0,3.2179236581108074e-06,3.0905978091584033e-12,1,1
207,0,28.002730316536883,2.5499999999999998,5.6423343127247692e-09,0.0001159055031478215,0,1.0001159122204497,7.7389790937113886e-05,0,3.2852679214156201e-06,0,3.2852679214156201e-06,3.024008473675717e-12,1,1
208,0,28.002808507317486,2.5499999999999998,5.6423530411857836e-09,0.00011922477295498845,0,1.0001192318805112,7.8994874383416416e-05,0,3.3534034510665606e-06,0,3.3534034510665606e-06,2.9555892747058689e-12,1,1
209,0,28.002888312486519,2.5499999999999998,5.6423721563834286e-09,0.00012261257324541839,0,1.0001226200904738,8.0618561003831246e-05,0,3.4223285943218857e-06,0,3.4223285943218857e-06,2.8834198293152394e-12,1,1
210,0,28.002969750626278,2.5499999999999998,5.6423916627719384e-09,0.00012606969274180091,0,1.0001260776398597,8.2260808522249818e-05,0,3.4920415526212929e-06,0,3.4920415526212929e-06,2.8101369074464344e-12,1,1
211,0,28.003052840275174,2.5499999999999998,5.6424115647951334e-09,0.00012959691830347238,0,1.000129605316346,8.3921571397619716e-05,0,3.5625403887243086e-06,0,3.5625403887243086e-06,2.7370224456077616e-12,1,1
212,0,28.003137599924461,2.5499999999999998,5.6424318668856883e-09,0.00013319503478115453,0,1.0001332039056336,8.5600800956875389e-05,0,3.6338230323531043e-06,0,3.6338230323531043e-06,2.6637999493753478e-12,1,1
213,0,28.003224048015213,2.5499999999999998,5.6424525734643691e-09,0.00013686482489673815,0,1.000136874191313,8.7298445388720822e-05,0,3.7058872799283753e-06,0,3.7058872799283753e-06,2.5918745210478115e-12,1,1
214,0,28.003312202935103,2.5499999999999998,5.6424736889392748e-09,0.00014060706909134295,0,1.0001406169547293,8.9014449904685947e-05,0,3.7787308014061808e-06,0,3.7787308014061808e-06,2.5201653143972044e-12,1,1
215,0,28.003402083015644,2.5499999999999998,5.6424952177051964e-09,0.00014442254543181599,0,1.0001444329748683,9.0748756763699604e-05,0,3.8523511413209411e-06,0,3.8523511413209411e-06,2.4482902675893709e-12,1,1
216,0,28.003493706529053,2.5499999999999998,5.64251716414285e-09,0.00014831202945044322,0,1.0001483230282215,9.2501305346104346e-05,0,3.9267457219273488e-06,0,3.9267457219273488e-06,2.3780038658024636e-12,1,1
217,0,28.003587091685649,2.5499999999999998,5.6425395326182372e-09,0.00015227629404977825,0,1.0001522878886724,9.4272032322410354e-05,0,4.0019118503640143e-06,0,4.0019118503640143e-06,2.30769238675812e-12,1,1
218,0,28.003682256630992,2.5499999999999998,5.6425623274820459e-09,0.00015631610939077431,0,1.0001563283273895,9.6060871619248658e-05,0,4.0778467172081136e-06,0,4.0778467172081136e-06,2.2384944849888726e-12,1,1
219,0,28.003779219443285,2.5499999999999998,5.6425855530688846e-09,0.0001604322427525319,0,1.0001604451126918,9.7867754514702199e-05,0,4.1545474005222625e-06,0,4.1545474005222625e-06,2.1743690544238177e-12,1,1
220,0,28.003877998130708,2.5499999999999998,5.6426092136968007e-09,0.00016462545844881521,0,1.0001646390099619,9.9692609890844608e-05,0,4.2320108765749494e-06,0,4.2320108765749494e-06,2.1117292061458319e-12,1,1
221,0,28.003978610629204,2.5499999999999998,5.6426333136666651e-09,0.00016889651771952348,0,1.000168910781539,0.0001015353640839341,0,4.3102340134812056e-06,0,4.3102340134812056e-06,2.0525631814390381e-12,1,1
222,0,28.004081074799657,2.5499999999999998,5.6426578572615007e-09,0.00017324617861381401,0,1.0001732611865979,0.00010339594097944863,0,4.3892135752369948e-06,0,4.3892135752369948e-06,2.0011490819868373e-12,1,1
223,0,28.004185408425872,2.5499999999999998,5.642682848746035e-09,0.00017767519589827023,0,1.0001776909810709,0.00010527426240880543,0,4.4689462385602597e-06,0,4.4689462385602597e-06,1.949415804426485e-12,1,1
224,0,28.0042916292123,2.5499999999999998,5.6427082923661231e-09,0.00018218432097341815,0,1.0001822009175447,0.00010717024766885667,0,4.5494285724933678e-06,0,4.5494285724933678e-06,1.9030616231501983e-12,1,1
225,0,28.004399754781442,2.5499999999999998,5.6427341923481791e-09,0.00018677430175517967,0,1.0001867917451603,0.00010908381396449821,0,4.6306570571922553e-06,0,4.6306570571922553e-06,1.8612324223212179e-12,1,1
